ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
20,OAXACA,418,SANTA MARIA JACATEPEC,6,14,182,478,536,289,109,301,2121,928,306,54,38,4,3,7,2,0,0,0,,,,0,300,5658,7413
20,OAXACA,419,SANTA MARIA JALAPA DEL MARQUES,7,17,33,1132,47,354,217,84,4403,146,221,78,5,1,0,2,5,1,15,6,,,,0,270,7020,9481
20,OAXACA,420,SANTA MARIA JALTIANGUIS,1,1,4,8,6,1,10,4,194,1,0,2,0,0,0,0,0,0,0,0,,,,0,4,234,441
20,OAXACA,421,SANTA MARIA LACHIXIO,1,3,45,58,7,286,35,7,154,15,7,6,0,0,1,1,0,0,0,0,,,,0,33,655,1168
20,OAXACA,422,SANTA MARIA MIXTEQUILLA,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3570
20,OAXACA,423,SANTA MARIA NATIVITAS,2,2,7,36,12,5,13,7,147,4,4,18,2,1,0,0,2,0,0,2,,,,0,5,265,491
20,OAXACA,424,SANTA MARIA NDUAYACO,2,3,5,49,7,3,8,4,146,3,1,1,4,0,0,0,1,0,0,1,,,,0,11,244,400
20,OAXACA,425,SANTA MARIA OZOLOTEPEC,5,6,115,401,19,51,54,33,432,58,24,52,2,6,0,0,0,0,0,0,,,,0,107,1354,2622
20,OAXACA,426,SANTA MARIA PAPALO,1,3,21,258,31,9,21,13,443,22,11,8,0,2,1,2,0,0,0,0,,,,0,50,892,1506
20,OAXACA,427,SANTA MARIA PETAPA,10,21,132,2148,60,139,150,55,5088,90,93,53,36,4,2,1,4,2,6,13,,,,2,147,8225,11875
20,OAXACA,428,SANTA MARIA PEÑOLES,5,14,40,813,72,46,545,32,618,44,27,21,18,9,0,6,1,4,2,7,,,,1,121,2427,5197
20,OAXACA,429,SANTA MARIA QUIEGOLANI,1,3,77,154,15,30,110,2,228,7,6,2,2,3,0,0,0,4,0,2,,,,0,32,674,1316
20,OAXACA,430,SANTA MARIA SOLA,1,2,17,36,24,146,27,11,291,22,7,8,0,1,0,0,0,0,0,0,,,,0,26,616,1144
20,OAXACA,431,SANTA MARIA TATALTEPEC,1,1,0,13,2,5,40,3,43,2,1,3,0,0,0,0,0,0,1,2,,,,0,2,117,182
20,OAXACA,432,SANTA MARIA TECOMAVACA,1,3,6,375,10,18,83,10,560,6,5,8,16,1,0,0,0,0,0,0,,,,0,164,1262,1523
20,OAXACA,433,SANTA MARIA TEMAXCALAPA,1,1,3,9,5,4,11,6,206,5,8,6,0,0,0,0,3,0,0,0,,,,0,13,279,731
20,OAXACA,434,SANTA MARIA TEMAXCALTEPEC,1,3,18,330,12,27,10,13,291,33,52,6,1,0,0,1,0,0,0,1,,,,0,35,830,1835
20,OAXACA,435,SANTA MARIA TEOPOXCO,2,6,19,754,19,12,11,9,907,149,26,4,41,4,1,5,0,0,0,0,,,,0,59,2020,3019
20,OAXACA,436,SANTA MARIA TEPANTLALI,2,5,29,118,30,21,340,15,236,31,16,9,0,1,1,0,0,0,0,9,,,,0,40,896,2383
20,OAXACA,437,SANTA MARIA TEXCATITLAN,1,1,1,223,2,0,2,1,266,0,3,0,2,1,0,0,0,0,0,0,,,,0,8,509,742
20,OAXACA,438,SANTA MARIA TLAHUITOLTEPEC,4,10,51,111,42,42,86,34,853,40,25,39,0,4,1,0,1,2,3,11,,,,5,87,1437,6339
20,OAXACA,439,SANTA MARIA TLALIXTAC,1,3,29,289,5,6,38,6,293,15,16,16,9,4,0,0,0,0,0,0,,,,0,32,758,1162
20,OAXACA,440,SANTA MARIA TONAMECA,10,34,1366,2132,222,1660,1347,254,4110,114,176,701,98,40,8,13,0,0,0,0,,,,5,646,12892,19471
20,OAXACA,441,SANTA MARIA TOTOLAPILLA,1,1,1,9,4,6,17,6,336,14,6,3,0,0,0,0,0,0,0,1,,,,0,7,410,679
20,OAXACA,442,SANTA MARIA XADANI,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,6748
20,OAXACA,443,SANTA MARIA YALINA,1,1,2,17,1,1,3,1,58,1,1,2,0,0,0,0,0,0,0,0,,,,0,0,87,217
20,OAXACA,444,SANTA MARIA YAVESIA,1,1,1,29,0,0,5,1,146,2,1,1,0,0,0,0,1,0,0,1,,,,0,3,191,341
20,OAXACA,445,SANTA MARIA YOLOTEPEC,1,1,1,4,9,4,28,2,169,10,2,2,0,0,0,0,0,0,0,0,,,,0,9,240,334
20,OAXACA,446,SANTA MARIA YOSOYUA,1,3,8,66,15,95,154,6,219,16,11,12,2,0,0,1,0,0,0,0,,,,0,26,631,1205
20,OAXACA,447,SANTA MARIA YUCUHITI,3,8,44,181,75,55,488,37,1224,51,36,18,5,2,0,0,0,0,0,0,,,,0,142,2358,4650
20,OAXACA,448,SANTA MARIA ZACATEPEC,10,21,52,2575,175,60,281,66,3529,107,94,41,47,5,2,15,0,0,0,0,,,,2,280,7331,12278
20,OAXACA,449,SANTA MARIA ZANIZA,1,2,16,124,6,8,51,4,157,22,3,0,0,0,1,1,0,0,0,0,,,,0,27,420,1412
20,OAXACA,450,SANTA MARIA ZOQUITLAN,4,6,64,197,36,36,251,14,206,8,5,4,2,4,2,0,1,3,0,3,,,,0,36,872,2563
20,OAXACA,451,SANTIAGO AMOLTEPEC,5,16,51,306,61,42,113,26,719,36,12,28,10,4,0,2,0,0,0,0,,,,1,93,1504,7335
20,OAXACA,452,SANTIAGO APOALA,2,2,8,43,19,19,22,4,149,24,36,3,0,1,1,0,0,0,0,0,,,,0,21,350,788
20,OAXACA,453,SANTIAGO APOSTOL,3,6,50,105,20,107,65,20,559,23,26,37,1,2,2,0,0,1,2,4,,,,0,53,1077,3386
20,OAXACA,454,SANTIAGO ASTATA,4,7,16,118,5,5,30,9,901,29,12,8,0,1,0,0,4,0,0,3,,,,0,24,1165,2980
20,OAXACA,455,SANTIAGO ATITLAN,2,4,19,104,16,15,250,12,342,33,25,4,0,0,0,1,1,2,0,4,,,,0,46,874,2276
20,OAXACA,456,SANTIAGO AYUQUILILLA,2,4,365,295,2,15,5,4,166,6,4,3,0,4,0,0,0,0,0,1,,,,0,30,900,2014
20,OAXACA,457,SANTIAGO CACALOXTEPEC,3,3,362,329,4,6,8,13,398,22,7,2,6,14,0,1,0,0,0,0,,,,0,30,1202,1579
20,OAXACA,458,SANTIAGO CAMOTLAN,2,5,7,104,24,16,32,17,771,21,19,11,1,0,0,0,2,0,0,5,,,,0,27,1057,2219
20,OAXACA,459,SANTIAGO CHAZUMBA,9,10,25,565,26,40,627,23,958,18,19,14,6,4,1,3,4,1,4,5,,,,5,101,2449,3498
20,OAXACA,460,SANTIAGO CHOAPAM,4,9,33,493,21,18,145,19,432,39,90,6,0,1,1,1,5,0,1,3,,,,0,90,1398,3485
20,OAXACA,461,SANTIAGO COMALTEPEC,2,3,9,45,7,5,18,6,335,11,0,3,1,0,0,0,2,0,1,5,,,,0,18,466,975
20,OAXACA,462,SANTIAGO DEL RIO,2,2,3,16,9,5,11,3,126,4,1,1,0,0,0,0,0,0,0,0,,,,0,8,187,522
20,OAXACA,463,SANTIAGO HUAJOLOTITLAN,4,8,162,379,22,73,287,28,795,16,26,356,8,2,0,0,2,1,0,2,,,,1,141,2301,3490
20,OAXACA,464,SANTIAGO HUAUCLILLA,3,3,2,29,3,3,19,3,138,5,2,3,0,0,0,0,0,0,0,0,,,,0,6,213,439
20,OAXACA,465,SANTIAGO IHUITLAN PLUMAS,2,2,2,17,3,3,16,3,90,3,2,1,0,0,0,0,1,0,2,1,,,,0,6,150,314
20,OAXACA,466,SANTIAGO IXCUINTEPEC,1,2,7,100,7,3,67,2,91,9,3,2,0,1,0,0,1,0,0,1,,,,0,12,306,1030
20,OAXACA,467,SANTIAGO IXTAYUTLA,7,18,42,703,1742,51,179,23,948,88,423,72,12,1,5,10,2,2,0,11,,,,0,224,4538,8669
20,OAXACA,468,SANTIAGO JAMILTEPEC,13,25,42,4996,74,45,103,46,4956,89,316,59,10,6,2,6,2,0,3,5,,,,0,234,10994,14173
20,OAXACA,469,SANTIAGO JOCOTEPEC,8,20,192,2470,436,76,138,59,2405,102,56,17,32,15,1,6,10,3,6,10,,,,0,193,6227,9585
20,OAXACA,470,SANTIAGO JUXTLAHUACA,18,46,210,3574,302,439,1151,638,5737,192,318,1244,57,8,0,2,0,0,0,0,,,,1,817,14690,23626
20,OAXACA,471,SANTIAGO LACHIGUIRI,5,8,18,641,18,15,20,19,862,42,35,6,1,4,1,2,1,0,3,2,,,,0,42,1732,3590
20,OAXACA,472,SANTIAGO LALOPA,1,1,2,7,6,2,19,6,160,11,1,4,0,0,0,0,0,0,0,3,,,,0,10,231,345
20,OAXACA,473,SANTIAGO LAOLLAGA,3,6,0,3,0,0,1,1,175,5,0,0,0,0,0,0,0,0,0,0,,,,0,8,193,2881
20,OAXACA,474,SANTIAGO LAXOPA,2,2,7,43,6,3,8,5,166,4,3,1,0,0,0,0,0,0,2,1,,,,0,17,266,928
20,OAXACA,475,SANTIAGO LLANO GRANDE,3,5,4,924,6,5,11,23,1070,8,35,7,9,0,0,1,0,1,0,1,,,,0,37,2142,2797
20,OAXACA,476,SANTIAGO MATATLAN,5,13,99,393,70,71,277,44,1072,41,96,28,5,3,0,2,0,7,3,11,,,,0,106,2328,7717
20,OAXACA,477,SANTIAGO MILTEPEC,1,1,4,41,4,5,13,4,83,2,3,1,0,0,0,0,0,0,1,1,,,,0,2,164,309
20,OAXACA,478,SANTIAGO MINAS,1,3,30,285,12,18,36,13,178,16,5,8,5,5,0,2,0,1,1,2,,,,0,24,641,1155
20,OAXACA,479,SANTIAGO NACALTEPEC,4,4,10,149,11,10,10,3,413,17,10,1,1,0,0,0,0,0,0,0,,,,0,24,659,1301
20,OAXACA,480,SANTIAGO NEJAPILLA,1,1,2,20,2,1,8,3,17,1,2,4,0,1,0,1,0,0,0,0,,,,0,2,64,152
20,OAXACA,481,SANTIAGO NILTEPEC,7,10,32,967,42,19,219,34,1960,24,24,35,12,4,0,1,1,2,0,8,,,,0,69,3453,4411
20,OAXACA,482,SANTIAGO NUNDICHE,2,2,7,88,17,9,175,8,158,7,4,6,0,1,0,1,0,0,0,0,,,,0,20,501,777
20,OAXACA,483,SANTIAGO NUYOO,2,3,7,51,32,6,118,13,475,6,5,16,3,1,0,0,0,0,0,0,,,,0,34,767,1473
20,OAXACA,484,SANTIAGO PINOTEPA NACIONAL,24,69,391,6201,5821,233,317,640,9368,232,493,529,58,16,11,52,12,2,4,18,,,,4,695,25097,39709
20,OAXACA,485,SANTIAGO SUCHILQUITONGO,5,12,180,1197,37,93,116,341,2343,52,726,66,8,1,0,0,0,0,0,0,,,,0,212,5372,7796
20,OAXACA,486,SANTIAGO TAMAZOLA,6,8,46,680,18,12,136,12,995,21,28,8,3,2,1,1,0,0,0,0,,,,0,57,2020,3277
20,OAXACA,487,SANTIAGO TAPEXTLA,2,6,23,181,57,17,15,5,226,397,89,444,9,2,0,2,0,0,0,0,,,,0,88,1555,2293
20,OAXACA,488,SANTIAGO TENANGO,2,3,20,103,10,10,22,8,239,13,7,5,2,0,0,0,0,0,0,0,,,,0,13,452,1487
20,OAXACA,489,SANTIAGO TEPETLAPA,1,1,1,8,0,2,1,0,41,1,0,1,1,0,0,0,0,0,0,1,,,,0,3,60,89
20,OAXACA,490,SANTIAGO TETEPEC,3,8,106,738,29,211,185,18,1039,26,23,39,13,7,0,4,0,0,1,1,,,,0,131,2571,3451
20,OAXACA,491,SANTIAGO TEXCALCINGO,2,4,14,797,5,15,3,6,51,8,5,25,8,3,0,0,0,0,0,0,,,,0,31,971,1865
20,OAXACA,492,SANTIAGO TEXTITLAN,2,7,46,384,32,23,79,26,757,32,10,18,3,3,3,0,0,0,0,0,,,,0,50,1466,2909
20,OAXACA,493,SANTIAGO TILANTONGO,4,9,34,178,38,61,71,30,364,43,19,31,12,4,0,1,1,0,1,5,,,,1,60,954,2174
20,OAXACA,494,SANTIAGO TILLO,1,1,16,53,6,4,15,9,114,2,1,4,1,0,0,0,0,0,0,3,,,,0,10,238,432
20,OAXACA,495,SANTIAGO TLAZOYALTEPEC,5,9,95,410,99,58,105,26,846,51,33,17,5,1,1,4,4,3,1,5,,,,0,116,1880,4338
20,OAXACA,496,SANTIAGO XANICA,4,5,21,230,14,12,18,9,540,42,28,30,0,2,0,0,3,0,2,7,,,,0,55,1013,2071
20,OAXACA,497,SANTIAGO XIACUI,2,4,15,140,9,12,23,17,433,13,3,3,5,2,0,0,1,0,0,5,,,,0,19,700,1264
20,OAXACA,498,SANTIAGO YAITEPEC,1,4,55,285,168,21,51,21,486,22,52,24,1,2,1,2,0,1,1,3,,,,2,46,1244,2941
20,OAXACA,499,SANTIAGO YAVEO,4,10,31,437,10,19,257,17,786,25,27,19,14,5,0,0,5,2,1,8,,,,1,67,1731,4169
20,OAXACA,500,SANTIAGO YOLOMECATL,2,4,12,56,17,8,52,7,523,9,5,5,1,0,0,0,3,0,0,4,,,,0,17,719,1654
20,OAXACA,501,SANTIAGO YOSONDUA,7,13,68,311,175,51,499,38,1233,64,39,59,16,3,0,8,0,0,0,0,,,,1,153,2718,5837
20,OAXACA,502,SANTIAGO YUCUYACHI,2,2,2,44,7,1,10,2,109,1,0,2,0,1,0,0,0,0,0,0,,,,0,3,182,845
20,OAXACA,503,SANTIAGO ZACATEPEC,4,8,35,185,17,55,167,5,238,27,111,2,0,1,0,1,1,0,0,2,,,,4,66,917,3465
20,OAXACA,504,SANTIAGO ZOOCHILA,1,1,2,5,5,3,3,3,133,6,1,1,0,0,0,0,0,0,0,3,,,,1,5,171,344
20,OAXACA,505,SANTO DOMINGO ALBARRADAS,1,1,9,25,9,3,10,2,275,6,9,3,0,0,0,0,0,0,0,2,,,,0,9,362,613
20,OAXACA,506,SANTO DOMINGO ARMENTA,2,5,41,481,400,197,7,7,300,109,37,17,1,1,0,4,0,0,0,0,,,,1,94,1697,2406
20,OAXACA,507,SANTO DOMINGO CHIHUITAN,1,2,3,335,4,7,18,7,467,45,12,101,3,0,0,0,0,0,0,0,,,,0,36,1038,1352
20,OAXACA,508,SANTO DOMINGO DE MORELOS,4,14,116,416,70,59,641,28,837,40,36,11,4,7,2,0,0,0,0,0,,,,0,108,2375,7735
20,OAXACA,509,SANTO DOMINGO INGENIO,5,12,75,951,71,48,193,84,2536,40,33,671,22,15,2,3,1,1,0,6,,,,2,297,5051,6673
20,OAXACA,510,SANTO DOMINGO IXCATLAN,1,1,4,102,3,3,29,4,160,4,1,0,2,1,0,0,0,0,0,0,,,,0,9,322,521
